ensembl_gene_id	RNASeq	Gasch	Tilings
YDR486C	0.174420823166317	0.15	-1.0250035972
YDR487C	-0.592931052189408	-0.43	-1.1867959803
YDR488C	-0.680750185215445	0.16	-1.704888444
YDR489W	-0.170638227877103	0.24	-1.6469001066
YDR490C	1.41568191299164	0.77	1.2557890608
YDR492W	-2.39533528332925	-1.74	-4.128053062
YDR493W	0.0931053461976159	-0.22	-1.1831561269
YDR494W	0.192589157625727	0.56	1.1660884996
YDR495C	0.273139106163403	-0.1	-1.099896614
YDR496C	-4.44706981635758	-1.9	-2.4523435439
YDR497C	-0.762902564770986	-0.74	-1.8993744967
YDR498C	0.301795395173372	0.49	-1.2176770405
YDR499W	-0.107203838943136	-0.1	-1.5812248846
YDR500C	-1.04269724593226	-0.76	-2.7252398022
YDR501W	1.12451339255729	1.28	1.8319454457
YDR502C	-0.331472183635934	-0.3	1.047111851
YDR503C	0.591173193991974	0.65	-1.106569531
YDR504C	1.28754591753991	0.26	-1.0513973179
YDR506C	0.232099595425973	0.19	-1.3084701459
YDR507C	-1.19039513506555	-0.54	-1.8578391594
YDR508C	0.449401092742239	0.93	1.244216666
YDR510W	-0.104325746804911	0.34	-1.2581920219
YDR511W	0.234939758931167	0.15	-1.1943105407
YDR512C	1.17852315913043	0.8	1.4470026143
YDR513W	2.44464092778291	2.03	2.4486228774
YDR514C	-1.33947091042558	0.77	-1.8558610371
YDR515W	0.0965454489688658	0.51	-1.3035830502
YDR516C	3.93214652792957	2.26	6.5319542743
YDR517W	0.466879612931689	-0.22	-1.1944124814
YDR518W	-0.171997039306256	-0.18	-1.0218782445
YDR519W	-0.707700833958833	-0.04	-2.0099869293
YDR520C	-0.23685702411854	0.1	-1.1116743718
YDR523C	0.898661058782213	1.29	2.1882584591
YDR524C	-0.530960273933205	-0.27	-1.3711375133
YDR528W	-1.54828604255161	0.04	-2.4880924516
YDR529C	0.834479196137619	0.34	1.1763743606
YDR530C	1.37744583860133	0.68	1.0160849434
YDR531W	0.272537483396869	0.99	-1.240670542
YDR532C	0.0974098752939463	0.61	1.2558333693
YDR533C	2.44680526119722	2.65	1.5282152157
YDR536W	11.0108227757071	5.15	262.9392837045
YDR538W	-0.334698833992047	0.53	1.2865237178
YDR539W	0.388171184051017	-0.01	1.2640903997
YDR540C	1.12269061290698	0.5	3.1912460958
YDR541C	0.15528136276575	-0.92	-2.0211282883
YEL001C	-0.570068837026099	-0.01	-1.2103880941
YEL002C	-0.355920774126315	-0.47	-1.118309443
YEL003W	-0.663533346719055	-0.32	1.0595395208
YEL004W	0.0865006578226225	0.19	-1.3327846211
YEL005C	1.25109280452658	0.91	1.2572364397
YEL006W	0.1406118163205	-0.11	-1.3674366099
YEL007W	-0.483433007395046	-0.73	-2.3562117939
YEL009C	-1.70964437998484	-1.22	-2.1636126242
YEL011W	4.3771974317219	1.43	20.118010898
YEL012W	1.83814307183834	1.37	2.5476079691
YEL013W	0.536842506677321	0.32	-1.2709827617
YEL015W	-0.139286751754253	0.15	-1.2125025877
YEL016C	0.0754067061307849	-0.09	-1.1723494609
YEL017C-A	-2.01108416204561	-0.25	-1.2413273256
YEL017W	-0.158118361419249	-0.1	-1.7371057414
YEL018W	-0.166082374421185	-0.14	-1.477976949
YEL019C	0.291197927968614	0.3	1.1579383882
YEL021W	-0.425214382768624	-0.45	1.085278552
YEL022W	-0.284052373920588	-0.23	-1.2336665758
YEL023C	0.5156212151744	0.43	1.0955709152
YEL024W	1.40789906627853	1.08	1.0646337341
YEL025C	0.744918088885375	0	-1.2226419667
YEL026W	-1.84661620925667	-0.64	-1.2811068774
YEL027W	-0.340597246618912	-0.09	-1.1081352019
YEL029C	-0.907632949521807	-0.36	-1.6321970084
YEL030W	0.451640039371476	0.3	-1.4246271556
YEL031W	-0.564401183066296	-0.41	-1.1517141895
YEL032W	-0.0297491927692737	-0.06	-2.1008113841
YEL036C	-0.739568609146143	-0.09	1.8867245887
YEL037C	-0.492446031708624	-0.27	-1.5975638268
YEL038W	0.1659484037925	0.11	-1.2418857967
YEL039C	5.74748411642203	1.49	7.8500387244
YEL040W	-2.61179123446594	-0.51	-2.8197589944
YEL041W	0.822465515696425	0.03	1.1915441051
YEL042W	-1.76231129707897	-0.76	-1.7194059653
YEL043W	-0.213513938244595	-0.01	-1.5476839166
YEL044W	-1.0714966822499	-0.27	-3.3096306257
YEL047C	0.189767386437823	0.1	-1.2442919488
YEL048C	-1.79891916915947	-0.4	-2.2089075796
YEL050C	-0.335220298831959	-0.3	-1.5899309646
YEL051W	-0.210728596737456	-0.3	-1.2866014626
YEL052W	0.606263216543399	-0.09	1.0825067242
YEL053C	-0.802346975769275	-0.01	-1.5012914339
YEL054C	-1.660193448702	-1.4	1.1896481289
YEL055C	-2.13213554331614	-1.14	-1.8324132126
YEL056W	0.460646625783897	-0.4	1.6377593396
YEL057C	1.24624248011429	0.7	1.2555827703
YEL058W	-0.627832857234534	-0.32	-1.4366145264
YEL059C-A	-0.821724249182216	-0.3	-1.7857268232
YEL060C	2.32471507467162	0.52	1.4884463887
YEL061C	-1.17997245298427	-0.35	-1.7534065136
YEL062W	0.700459419591277	0.54	1.2338245238
YEL063C	-0.169293421039821	-0.17	-1.430037713
YEL064C	0.110072637495541	NA	-1.6607738835
YEL065W	-1.07091198162367	-0.42	-3.1318587034
YEL066W	-0.442789963911989	0.08	-1.1814068124
YEL067C	0.177769648682648	0.11	-1.4413387653
YEL071W	-0.726051140362012	0.28	-1.5344146166
YEL072W	0.464585946797091	0.96	1.4602311094
YER001W	-3.18570496954095	-1.29	-4.3755669042
YER002W	-2.59159710063649	-0.5	-1.585803078
YER003C	-0.310386392902196	0.1	-1.2024936833
YER004W	0.117763425488267	-0.15	-1.5016661218
YER005W	0.228892151431831	0.46	-1.2633731213
YER006W	-2.69138637154441	-1.64	-1.5018802591
YER007C-A	-0.989078319918254	-0.49	-1.1885617414
YER007W	0.0111176795371494	-0.04	-1.1124855424
YER008C	0.01101924047436	-0.13	-1.3089816546
YER009W	-0.511899440979113	-0.04	-1.0738699331
YER010C	0.311146059370047	1.35	-1.3019579667
YER011W	-0.296821626285987	-0.24	-1.3249765021
YER012W	-0.0472194480509431	0.58	-1.2631107622
YER013W	0.152748075719976	0.42	1.0533469016
YER014W	0.362287745746493	-0.12	-1.392356676
YER015W	0.760862528788525	0.5	-1.0989042491
YER016W	-0.381990363320857	0.28	-1.1771728179
YER017C	0.290615363231072	0.09	-1.3399972302
YER018C	-0.122327471363631	-0.22	-1.2128228776
YER019C-A	-0.608994442709227	-0.54	-1.1077804149
YER019W	0.210372551983188	0.14	-1.5056282926
YER020W	1.66147451743693	1.23	1.3477372327
YER021W	0.628869690038987	0.52	1.281415501
YER022W	0.480924898266579	0.64	1.1597800687
YER023W	-0.395123795620726	-0.34	-1.6774611805
YER024W	0.536302100574023	0.86	1.205252304
YER025W	-1.22540554424073	-0.89	1.0116697332
YER026C	0.223861151797182	0.94	-1.0659893207
YER027C	0.455502848199803	0.1	-1.357482172
YER028C	-0.642337840274692	0.57	-1.5268504813
YER029C	-0.844886396569473	-0.38	-1.9174550041
YER030W	-0.69903750058621	-0.56	-1.0786364449
YER031C	-0.319585940006103	-0.71	-1.4051022912
YER032W	-0.685948795169919	-0.34	-1.9455906436
YER033C	1.02271052375473	0.19	-1.0564354649
YER036C	-0.816527026168572	-0.67	1.0229277407
YER037W	4.28222242785954	1.72	8.8670848819
YER038C	-0.334199522637544	1.61	-1.335336005
YER040W	0.224206230955052	0.74	-1.0505143346
YER041W	0.91238599551281	0.33	1.0776372824
YER042W	-0.769422612436719	-0.49	-1.2109448504
YER043C	-1.3353248718744	-1.03	-1.3292523032
YER044C	0.392096539003253	0.15	-1.1136899086
YER044C-A	0.201403272561558	-0.17	-1.4640597312
YER045C	-0.458663406139091	0.04	-2.0896975789
YER046W	0.576179986549238	0.55	1.3875744361
YER047C	0.314690113785448	0.49	-1.2396379383
YER048C	0.0773337065905453	-0.56	-1.0190383244
YER049W	-1.9946668083448	-0.94	-1.8161554375
YER050C	-0.214143931642307	0.11	-1.7117160674
YER051W	0.719827751383014	0.87	1.2808280638
YER052C	-1.20864642408612	-0.71	-1.757158063
YER053C	3.66278826752355	2.45	5.0701716552
YER054C	4.06032901142219	0.6	5.5380608532
YER055C	-1.99970220647833	-0.81	-1.5654918985
YER056C	-2.70274529743773	-1.64	-3.8701578263
YER056C-A	-1.54817917224777	-0.86	2.1754115194
YER057C	-0.0107379509709352	0.21	-1.3518843638
YER058W	0.665936373394987	0.26	-1.1284481629
YER059W	0.71620445607603	0.48	1.0954456002
YER060W	-0.912159449564037	-0.47	-2.3261019586
YER061C	-0.639596420735016	-0.14	-2.4107946461
YER062C	6.13255813149052	3.18	10.6315261955
YER063W	0.98512935311642	0.06	1.3664365355
YER064C	-0.14867592738241	0.9	-1.0519806939
YER065C	1.47983842042043	0.58	1.7409972678
YER066W	1.40606224271061	1.25	-1.1204673052
YER067W	4.49187776463154	3.54	8.4518695829
YER068W	0.418594922899785	0.55	1.1845966297
YER069W	-0.359878937487564	-0.18	-1.5319863846
YER070W	-2.77137835500555	-1.89	-2.2285656206
YER071C	-0.160601252365992	-0.06	1.3700272987
YER072W	-0.671848103427052	-0.2	-1.3734976683
YER073W	-1.88172808348453	-0.6	-2.3010973585
YER074W	-1.26521222890143	-1.18	1.173614032
YER075C	0.682369490514989	0.9	1.7643243512
YER076C	0.691471395032067	0.48	-1.2913193075
YER077C	-0.214961678068714	0.31	-1.1723053266
YER078C	0.881466452123085	0.98	1.3333872409
YER079W	3.10255431236344	2.76	2.7706490441
YER080W	0.411792552044716	0.36	-1.0550505469
YER082C	-2.45115703449067	-1.12	-2.0171126459
YER083C	-0.438508696425357	-0.15	-1.6301448023
YER086W	-1.29348929959363	-1	-1.439403367
YER087W	0.702071495347799	0.96	1.0968484972
YER088C	0.316719607204149	-0.14	-1.4888700718
YER090W	-0.401911013839391	-0.06	-1.0136783796
YER091C	-1.31832202962952	-1.64	-1.2502524755
YER092W	-0.534326699832796	-0.1	-1.3570802525
YER093C	0.197670051078568	-0.01	-1.5987174375
YER093C-A	0.409894236693813	0.44	-1.2462247817
YER094C	0.265011936239507	-0.17	-1.2704200899
YER095W	0.810917068562287	0.75	1.1172722527
YER096W	2.06136170344541	0.41	2.2160415016
YER097W	0.969362373103125	0.46	1.0357010366
YER099C	-0.403008542305416	-0.3	-1.2909396387
YER100W	-0.195248896960551	0.65	-1.177443427
YER101C	0.934248703822959	0.87	1.3873806203
YER102W	-1.79448933882038	-0.36	1.0744643717
YER103W	3.34557564262754	2.8	2.6791493799
YER104W	-0.191951528831049	0	-1.5812634044
YER105C	-0.251807344149394	-0.3	-1.4559368549
YER107C	-0.260589127530791	-0.14	-1.3568722578
YER109C	-0.282209067758862	0	-2.1890485009
YER110C	-2.58844377381091	-1.15	-1.3832970896
YER111C	-0.104484553728545	-0.27	-1.2964674837
YER112W	-0.360828897649885	-0.3	-1.9918294071
YER113C	-0.499892044351972	-0.03	-1.8022278769
YER114C	-0.828475447906529	-0.04	-2.0463906798
YER115C	-0.625481501067097	0.06	-1.5543975295
YER117W	-1.58325317453668	-1.06	-2.4209151735
YER118C	-1.45032754762797	-0.74	-1.6245833307
YER120W	-0.35870636433704	-0.74	-1.3404389192
YER121W	2.64070088906497	0.85	1.0853647339
YER122C	-0.238409170392294	0.11	1.1548116853
YER123W	0.121323615917019	0.7	-1.0033037554
YER124C	-0.354307490237285	-0.32	-1.0678467345
YER125W	0.449617488202561	0.58	-1.0587909805
YER126C	-4.05745790470262	-1.51	-2.5251091633
YER127W	-2.74504648102279	-1.6	-3.6029944394
YER128W	-0.132138368302273	-0.04	-1.2552843055
YER129W	-0.207483731782858	-0.32	-1.674756647
YER130C	0.30096766224005	-0.22	1.3203414219
YER131W	-2.43701462735207	-0.62	-3.3357398421
YER132C	-0.646122406275651	-0.19	-2.1089114939
YER133W	0.141041886427518	0.03	1.0702246523
YER134C	0.6376816543719	0.08	-1.3794207944
YER136W	0.514679274612257	0.42	1.0273835877
YER137C	-1.1974440789891	-0.1	1.2237908039
YER139C	0.787424264224585	0.87	1.6852070852
YER140W	-0.140526193450052	0.23	-1.0667032975
YER141W	0.852916796324554	0.65	1.1924863801
YER142C	0.961258166511005	0.9	1.3887478582
YER143W	0.971405844076631	0.83	1.4376801084
YER144C	0.815226398487402	0.33	1.09175833
YER145C	-2.2443767154965	-0.51	-3.4399751052
YER146W	-1.05432076773594	-1.06	-2.8607364641
YER147C	-0.173583376260405	0.37	-1.3061974625
YER148W	-0.908012316044283	-0.43	-1.1805594491
YER149C	-0.0582496305812965	0.04	-1.0755147749
YER150W	6.59259689639577	3.02	13.2397473414
YER151C	-0.415642687462505	-0.15	-1.5670104277
YER153C	-0.21453531554102	-0.04	-2.5486777728
YER154W	-0.952452396899408	-0.76	-2.5776085821
YER155C	-0.405048123526275	-0.19	-1.7126595859
YER156C	-1.68925805628225	-1.15	-2.1713711307
YER157W	-0.0262286610336442	0.23	-1.3667246324
YER158C	0.760572911281966	-0.34	-2.2917159627
YER159C	-1.11924070465761	-0.92	-1.5569188483
YER161C	-0.068004158785263	0.28	-1.2700611795
YER162C	1.14676021906128	0.65	1.0416754494
YER163C	0.55880070295513	0.32	-1.2915050896
YER164W	-0.188598740670627	-0.18	-1.8157539368
YER165W	-1.24216816099408	-0.97	-1.2627355745
YER166W	-0.26654712581259	-0.34	-1.7664280616
YER167W	0.0173303693011613	0.06	-2.0556962548
YER168C	0.119654025829488	0.77	1.0505822579
YER169W	0.793944629295364	0.31	1.2376543538
YER170W	0.228783652332337	0.19	-1.5393190065
YER171W	-0.401427271773594	-0.29	-1.1468532271
YER172C	-0.458379711528883	-0.2	-1.5615566833
YER173W	0.0308239339526682	0.37	1.0835497644
YER174C	-0.326220361159393	0	-1.9831362905
YER175C	1.24629527697323	0.58	2.0636505973
YER176W	-0.179376115003927	-0.12	-1.3590131984
YER177W	0.285223329643957	-0.2	1.2233766498
YER178W	0.270158008016303	0.32	-1.1498111776
YER179W	0.793612031953615	0.9	1.1001615397
YER180C	-0.0811812638816912	0.19	-1.401044155
YER182W	1.24785884828883	1.14	1.2725253254
YER183C	0.0771488992197825	0.02	1.0372680049
YER184C	0.181678302619666	0.61	1.0462328866
YER185W	0.350958887748201	1.14	1.2021222863
YER186C	-0.138500089117797	0.36	-1.554310682
YER187W	0.0507260249479863	0.24	-1.2650469965
YFL001W	-1.39720338625147	-0.33	-2.4021702997
YFL002C	-1.90987732450105	-1.36	-1.9109963674
YFL003C	0.940552010985637	0.86	1.4980505116
YFL004W	-0.477630915458043	0.49	-1.0545110458
YFL005W	-0.00533261026708579	-0.06	-1.2878275442
YFL007W	0.346707088926656	0.01	-1.1972705234
YFL008W	-0.533476980456816	0.1	-1.2551012155
YFL009W	0.183916526957145	0.7	-1.3268993979
YFL010C	0.0118845189667042	-0.3	-1.4823115732
YFL013C	-0.23303991550831	-2.64	-1.0450581256
YFL014W	7.8811799241018	4.6	20.643914194
YFL016C	1.47337826675176	1.17	2.2109462665
YFL017C	0.148808192276685	0.01	-1.0500845458
YFL018C	0.444568097080003	0.45	-1.0928829905
YFL021W	1.13232198646532	0.7	1.5632696626
YFL022C	-0.661536300854859	-0.34	-1.1988386557
YFL023W	-1.97116376765843	-0.89	-3.4918452382
YFL024C	0.180465579856647	0.11	-1.1798040659
YFL025C	-0.197084102050642	-0.23	-1.6373804051
YFL026W	-0.997428913007658	-0.69	-1.6340896051
YFL027C	-0.0385580260299525	-0.25	-1.0983170661
YFL028C	-0.153380867780139	0.28	-1.1418160857
YFL029C	0.775550816718131	-0.15	1.2638253365
YFL030W	2.3150677002351	0.88	1.2430685673
YFL032W	-0.115689665317038	0.33	-1.4167497533
YFL033C	0.883226583626616	-0.24	-1.043054095
YFL034W	0.006110644674174	0.15	-1.3261635091
YFL036W	0.550421711726815	0.5	-1.1389972713
YFL037W	-0.440276155340496	-0.81	-1.0959220972
YFL038C	-0.134015694491354	-0.04	1.1248365482
YFL039C	-0.180370340126036	-0.34	1.101474798
YFL041W	0.116204272293742	0.25	-1.5282132568
YFL042C	1.58853893310057	0.85	1.1132248823
YFL044C	0.429922919898217	0.3	-1.1347236827
YFL045C	-0.943121857733427	-0.74	-1.0577996776
YFL046W	0.13306759313511	0.23	-1.5547392395
YFL047W	0.271724583245131	0.57	-1.0160963063
YFL048C	0.253053124553453	0.44	-1.3052150316
YFL049W	0.0910211886729293	-0.06	-1.3276702826
YFL050C	0.526352292702732	-0.02	-1.1966856089
YFL052W	1.28033757859979	0.74	1.4908403429
YFL054C	1.20187435404519	0.31	-1.1266510616
YFL055W	0.319689548267509	0.04	-1.5273661459
YFL056C	-0.178468286542147	0.21	-1.1795879339
YFR001W	-2.3921229911562	-1.51	-4.0044146612
YFR002W	-0.245533077233745	0.08	1.0108816833
YFR003C	1.45911213888621	0.73	-1.019116956
YFR004W	0.599682524085582	0.24	-1.0806548545
YFR005C	0.0156007229857409	0.19	-1.0679898672
YFR006W	0.271027220835082	0.43	1.0368140236
YFR007W	0.638488309976279	0.81	1.0600175201
YFR008W	1.63258306530726	0.72	1.5571282166
YFR009W	-0.190931029472223	0.06	1.0932533294
YFR010W	1.05284584393895	0.9	1.317275931
YFR011C	-0.305481214650423	0.04	-1.7924457828
YFR012W	-0.00216968125613619	0.42	-1.1446283166
YFR013W	0.258578175009733	0.08	-1.0671142839
YFR014C	1.4903523710599	0.99	2.2975078471
YFR015C	4.62085273888137	0.29	13.8241985575
YFR016C	0.0885276827004052	0.43	-1.4260655878
YFR017C	4.30872151320134	0.7	3.4289641259
YFR018C	-0.806300247697136	0.07	-2.6452783321
YFR019W	0.326666899259521	-0.07	-1.16854269
YFR021W	0.738044741405761	0.34	-1.1776083903
YFR022W	0.98045994910191	0.64	1.3134705469
YFR023W	0.682549705135381	0.88	1.2314324413
YFR024C-A	0.261094519613446	-0.1	-1.1782355602
YFR025C	0.253818412961184	0.11	-1.2152807706
YFR026C	0.249457285629164	0.34	1.2958709248
YFR027W	-0.0393033043962998	0.38	-1.151136786
YFR028C	-0.51527412777993	-0.18	-1.8155330605
YFR029W	0.500320630252539	0.65	-1.2118370196
YFR030W	0.255159386914595	0.8	-1.2468165769
YFR031C	-0.948286960304387	-0.89	-2.5742649515
YFR031C-A	-1.46766418153676	-1.6	1.0525019329
YFR033C	0.0915411311835937	-0.15	-2.0260165008
YFR034C	-1.22452804291877	0.3	-3.2588295436
YFR035C	-0.465966461603018	0.07	-1.0625344734
YFR036W	-0.280710600842152	0.25	-1.5976209988
YFR037C	-0.602990330728517	-0.62	-1.7986687688
YFR038W	-0.552126037500416	0.59	-1.4169301459
YFR039C	-0.370805784104925	0.94	-1.229809427
YFR040W	0.547242976479069	0.15	1.0844868497
YFR041C	-0.276664001486666	0	-1.6001334837
YFR042W	0.378262457542705	0.48	-1.2909168551
YFR043C	0.461783474778469	0.4	1.1197713459
YFR044C	0.380200670840713	0.43	-1.1945994906
YFR045W	1.26418900116151	0.51	1.4260509254
YFR046C	0.308645343373795	0.49	1.4461193539
YFR047C	0.452348845256519	0.37	-1.3503444766
YFR048W	0.253351214958934	0.38	1.0398456559
YFR049W	1.31559779020113	1.04	1.2747839334
YFR050C	0.535287950939242	0.58	1.0169994332
YFR051C	-0.0205762865223091	0.01	-1.6244926697
YFR052W	0.277300855772629	0.41	-1.0640543132
YFR055W	-2.34815884347477	-0.54	-4.0788852578
YGL001C	0.117477884124491	0.39	1.0494683828
YGL002W	0.480563690516469	0.63	1.0594100326
YGL003C	0.428043693178484	0.45	1.2002770438
YGL004C	0.931924734699659	0.53	1.1851501913
YGL005C	0.465376960094089	0.31	1.2490587544
YGL008C	-1.62684970186671	-0.92	1.1137994986
YGL009C	0.066685539166336	0.55	1.2012830515
YGL010W	1.84471921421529	1.53	2.4818622176
YGL011C	0.140005396959031	0.16	-1.0360395049
YGL012W	-0.0704237335196369	0.25	-1.2449374713
YGL013C	0.319402750286351	0.61	-1.1460945768
YGL014W	-0.882510481144966	-0.09	-2.3503974457
YGL016W	-0.883152140667936	-0.6	-1.5418560334
YGL017W	0.515734295620605	0.38	-1.1777987427
YGL018C	0.269383499730385	0.2	1.1562277581
YGL019W	-0.338015088513368	-0.27	-1.7426141496
YGL020C	-0.727935139974777	-0.71	-1.3766555061
YGL021W	-0.996555210279049	-1.09	-1.3532590875
YGL022W	-0.439905226334947	-0.3	-1.5565030888
YGL023C	-0.195407475021681	0.1	-1.7817467258
YGL025C	0.267716372363512	0	-3.8383854671
YGL026C	-0.178369076181603	-0.1	-1.3620713566
YGL027C	-0.44124691592182	-0.51	-1.2866505121
YGL028C	-1.13275258309134	-0.79	-2.9301495507
YGL029W	-3.71218717972488	-2.47	-2.1897230609
YGL030W	-0.994455678455309	-0.92	3.2250888608
YGL031C	-1.27051944207271	-1.25	1.7094052656
YGL032C	-1.84632562794564	-1.51	-1.7860381051
YGL035C	-0.110162258511176	0.52	-1.1666962742
YGL036W	1.82905316332058	2.08	1.9194472388
YGL037C	4.99042095428161	2.64	7.2355482377
YGL038C	0.265853381497947	0.06	-1.2639711681
YGL039W	-0.791938754306223	-0.36	-1.2989910444
YGL040C	0.0964660371203111	0.23	-1.3714503775
YGL043W	-0.324889663639883	-0.1	-1.5097684299
YGL044C	0.313935057524097	0.32	-1.1013926675
YGL045W	1.52430432884051	0.88	1.8553318704
YGL047W	0.747651035991999	-0.03	1.2439195823
YGL048C	0.324906917453845	0.56	1.2865993074
YGL049C	0.280312316529506	0.15	-1.3838814937
YGL050W	-0.422954117226651	0.23	-1.1970670983
YGL054C	-0.384950614679092	0.14	1.0407093086
YGL055W	-2.17333509335198	-1.56	-2.0107351072
YGL056C	-0.348361906405574	0.64	-1.5602561911
YGL057C	0.68991952946038	0.93	1.0074733634
YGL058W	-0.330080205716563	0.48	-1.1642610734
YGL059W	1.86388876742695	1.24	1.4126426449
YGL060W	-0.298161490522394	0	-1.3073580035
YGL061C	-0.912069499142951	0.08	1.03155826
YGL062W	2.22908502196649	0.96	1.2567148216
YGL063W	-0.852239839179271	0.18	-3.1869348604
YGL064C	-0.624961762479182	0.11	-1.6541332363
YGL065C	-0.125500323601869	0.19	-1.4612542215
YGL066W	0.412387213747139	-0.03	1.0617051889
YGL067W	0.0699795585690411	0.11	-1.0193415967
YGL068W	-0.598108792418476	-0.29	-1.3106896095
YGL070C	-0.73948580001678	-0.03	-1.4833605246
YGL071W	0.0807850175246173	0.34	-1.6423811635
YGL073W	0.421299700356996	NA	-1.2972843562
YGL075C	0.316718569228292	0.14	1.2219952121
YGL076C	-1.30313037509593	-0.86	-4.6491670226
YGL077C	-0.812935753047413	0.21	-1.9407144847
YGL078C	-3.99327276098552	-3.18	-2.154402244
YGL079W	-0.401961609595659	-0.14	-1.0913177168
YGL080W	0.500912405826591	0.57	1.5430697453
YGL081W	1.38676163618243	1.33	-1.0074389549
YGL082W	0.752875728636106	0.52	-1.111184055
YGL083W	-0.134419456145802	0.26	-1.5504818155
YGL084C	0.398519937712862	0.62	-1.0516356562
YGL085W	0.437543453294744	0.66	-1.1709706798
YGL086W	-0.441280547260719	0.12	-1.3393091013
YGL087C	0.288914024279935	0.26	1.1538300549
YGL089C	-0.787006706386167	-0.2	-1.2402508963
YGL090W	0.0465285455105933	0.34	-1.1795906411
YGL091C	0.368276392452649	0.24	1.1082989257
YGL092W	-1.05807273537504	-0.24	-2.6748141258
YGL093W	0.369692142770105	-0.07	-1.2467190826
YGL094C	-0.265581571616884	-0.45	-1.7306198421
YGL095C	0.23959672300235	-0.23	-1.2578591413
YGL096W	0.824025772720345	0.97	1.312064377
YGL097W	-1.33086012102454	-1.18	-1.9702332907
YGL098W	0.541228307414752	1.22	1.1572793423
YGL099W	-2.21481238550781	-1.18	-1.5707539216
YGL100W	-0.457569732847794	0.06	-1.4891667227
YGL101W	-0.691957185080519	-0.51	-1.0732485464
YGL103W	-1.19906150362541	-1.4	2.0096134579
YGL104C	2.18190431361597	1.44	1.5239137146
YGL105W	-0.577325545533077	-0.27	-1.1793403055
YGL106W	-0.294523019343875	-0.38	-1.5090901772
YGL107C	0.108126064358019	0.58	-1.076654093
YGL108C	-0.268421913800579	-0.15	-1.8023147838
YGL110C	0.300818345937251	0.53	1.2284767639
YGL111W	-2.21195233997623	-1.4	-2.2525390074
YGL112C	-0.400128560964023	0.03	-1.3372691992
YGL113W	-0.265352418138231	0.1	-2.1446508109
YGL114W	-0.0312911597872696	0.3	-1.5636380098
YGL115W	0.0772119219472434	-0.01	-1.2417672517
YGL116W	-1.11099725044372	-0.47	-2.6965755794
YGL117W	0.0616456901058031	0.07	-1.4742955703
YGL119W	0.437771586838564	0.61	-1.0064480647
YGL120C	-2.33480846048669	-1.12	-1.7463519676
YGL121C	1.88070540471687	0.63	1.8104567946
YGL122C	0.416430710579048	-0.05	-2.1492759818
YGL123W	-1.26919603307969	-1.36	1.0221145539
YGL124C	0.50817134027058	0.31	1.5566173274
YGL125W	1.5141740547832	1.45	1.5353177467
YGL126W	0.146660183426629	-0.03	-1.5649205224
YGL127C	1.42451771973682	0.28	1.7633899625
YGL129C	0.372604890018691	0.33	1.0461060358
YGL130W	0.23736410090362	0.19	-1.0507783742
YGL131C	-0.0276464371590395	-0.18	-1.5292217596
YGL134W	0.689901174604685	0.93	1.1789952311
YGL135W	-1.31240072876004	-0.69	1.0888779364
YGL136C	0.293395628342436	-0.32	-1.2766284483
YGL137W	-0.178195515134171	-0.45	-1.0967937037
YGL139W	-0.58572735159616	-0.17	1.7051324639
YGL140C	0.0293114424218138	-0.04	-1.7281250472
YGL141W	1.20338613885902	-0.17	-1.027958537
YGL142C	0.407028179781171	0.12	-1.6312494043
YGL143C	-0.0963288550681496	0	-1.6197178422
YGL144C	-0.264896167720304	0.33	-1.1449751015
YGL145W	0.0587664859462115	0.42	1.1394785324
YGL146C	1.561186901149	0.29	1.9398615769
YGL147C	-1.26031145365399	-0.89	1.569973636
YGL148W	-1.60974976387507	-1.79	-1.5219909966
YGL150C	0.0907634005876471	-0.23	-2.1257074586
YGL151W	0.275837717006178	NA	1.1450358897
YGL153W	0.120462374084082	-0.47	-1.3495857896
YGL154C	0.62722659202266	0.36	1.2412660186
YGL155W	-0.279663310359503	-0.1	-1.7052723855
YGL156W	2.67433726552844	0.91	1.5404991111
YGL157W	2.36092199661023	1.76	1.7854922144
YGL158W	2.07267925723959	2.18	2.5981218038
YGL159W	-0.0986788209468043	0.11	-1.0462136671
YGL160W	1.08608917722976	1.12	-1.2560776243
YGL161C	0.67883892198947	0.37	-1.1607870929
YGL162W	-0.231383154381122	0.43	1.128289637
YGL163C	0.0551600847357819	0.16	1.0715713968
YGL166W	1.70085538276709	0.38	1.8698246638
YGL167C	0.324168211896289	-0.35	-1.0701699162
YGL169W	-1.69928351937047	0.29	-2.4687784556
YGL171W	-3.98558397069242	1.04	-1.7938056793
YGL172W	0.0995357789146356	0.26	-1.6601510977
YGL173C	-0.164960481885855	-0.19	-1.458160063
YGL174W	0.167848120849631	-0.22	-1.1930602853
YGL175C	0.94517479568314	NA	1.5028132329
YGL176C	0.282704650914074	0.52	-1.2014737323
YGL178W	0.84148426028895	1.09	1.0768974785
YGL179C	1.92187878517168	1.59	3.9552940543
YGL180W	1.57890951127956	1.12	1.5176543074
YGL181W	1.07664916582595	0.42	-1.0799891114
YGL184C	-0.351172943935899	0.4	-1.0887503019
YGL185C	0.546594202238431	0.28	1.0625797242
YGL186C	-0.276250153687637	0.4	-1.9332884759
YGL189C	-0.860533258171426	NA	-2.5837171243
YGL190C	0.980837129401251	0.69	1.1824295175
YGL191W	0.528895893240115	0.24	1.1324555364
YGL192W	0.64449593826346	1.23	-1.0004003603
