ensembl_gene_id	external_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	1_13462_CGATGT	2_13463_TTAGGC	3_13464_GATCAG	7_13468_ATCACG	8_13469_GCCAAT	9_13470_ACTTGA	34_17727_TAGCTT	35_17728_ACTTGA	36_17729_GAGTGG	37_17730_GGCTAC	38_17731_CAGATC	39_17732_ATCACG	1_17697_ATCACG	2_17698_GAGTGG	3_17699_ACTTGA	7_17703_TTAGGC	8_17704_GTCCGC	9_17706_TAGCTT	01NB70_02831AAA_TCAGGA	02NB70_02832AAA_GATCAC	03NB70_02833AAA_GTCAGG	04NB70_02834AAA_TTAACT	05NB70_02835AAA_TGCACG	06NB70_02836AAA_TATGTC	46_17739_CCGTCC	47_17740_CGTACG	48_17741_TGACCA	49_17742_GTCCGC	50_17743_TTAGGC	51_17744_ACAGTG
Q0045	COX1	1.07992609902655	0.636081772651571	0.727292564328303	0	1	1	1.52891278554321	0.765171118558048	0	2.16323026591414	4.86999495783009	0.428791213685753	0	1.47524620667348	0	2.83370542047409	0	1.95582989869956	3.27400447435803	0	0	0	0	0	1.08582277449953	0	0	0	1.15601122282237	1.48602568982844	0	1.04372486295988	1.22051374397543	0	1.29771641702801	5.81308191794639
Q0050	AI1	3.5993830464982	0.366292423531125	0.421420480776763	0	1	1	1.1466845891574	0.382585559279024	1.16822839875498	3.0285223722798	7.96908265826741	2.57274728211452	2.64162023941656	7.37623103336742	5.6463001154186	5.66741084094817	7.07182577237949	0.977914949349782	5.45667412393005	2.35511301837161	3.25326674383049	10.205807343197	1.24823196759621	5.46268503149978	2.17164554899907	2.65985009615449	5.3360328399906	3.89984574252692	3.46803366846712	0	5.82487594082724	1.04372486295988	3.6615412319263	1.22924378926279	3.89314925108404	1.16261638358928
Q0055	AI2	4.03136368363388	-0.482326203661357	0.491775206405918	0	1	1	2.29336917831481	1.91292779639512	1.9470473312583	3.89381447864546	14.1672580591421	1.71516485474301	6.6040505985414	7.37623103336742	8.4694501731279	1.41685271023704	2.8287303089518	4.88957474674891	19.6440268461482	2.35511301837161	3.25326674383049	3.71120267025344	2.49646393519242	0	1.08582277449953	2.65985009615449	7.11471045332079	0	4.62404489128949	0	2.91243797041362	0	3.6615412319263	1.22924378926279	5.19086566811206	3.48784915076783
Q0060	AI3	0.291363383453575	0.463928392680368	1.04594205050662	0	1	NA	0	0.382585559279024	0	0.432646053182828	1.32818044304457	0	0	0	0	0	1.4143651544759	0	1.09133482478601	0	0	1.85560133512672	0	0	0	0	0	0.779969148505383	0	0	1.45621898520681	0	0	0	0	0
Q0065	AI4	0.329260897554219	0.294450284119271	1.0870594017864	0	1	NA	0.382228196385801	0	0	1.73058421273131	0.885453628696379	0	0	0	0	0	0	0.977914949349782	3.27400447435803	0	0	0	0	0	0	1.32992504807725	0	0	0	0	0	0	0	0	1.29771641702801	0
Q0070	AI5_ALPHA	0.0127528519759675	-0.0915903322752449	1.08108571952903	0	1	NA	0	0.382585559279024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0075	AI5_BETA	0.479336855812248	-0.655154828117571	0.953621606885963	0	1	NA	0.382228196385801	0.382585559279024	0	0.432646053182828	0.885453628696379	0.428791213685753	3.96243035912484	0	0	0	1.4143651544759	0	0	0	0	0.927800667563361	0	0	4.34329109799813	0	0	0	0	0	0	0	1.22051374397543	0	0	0
Q0080	ATP8	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0085	ATP6	1.02688494350333	0.524130400344072	0.815249397072466	0	1	1	0	0	0	1.29793815954849	1.32818044304457	0.428791213685753	0	0	0	7.08426355118522	1.4143651544759	0	3.27400447435803	1.1775565091858	3.25326674383049	0	0	5.46268503149978	1.08582277449953	0	1.7786776133302	0.779969148505383	0	0	0	0	2.44102748795086	0	0	0
Q0092		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0105	COB	0.768575441964016	0.354213378337515	0.726896367944862	0	1	NA	0.382228196385801	0.765171118558048	0.389409466251659	0.432646053182828	2.65636088608914	0	0	1.47524620667348	0	2.83370542047409	1.4143651544759	0	1.09133482478601	1.1775565091858	0	0	0	0	2.17164554899907	0	0	0.779969148505383	2.31202244564475	1.48602568982844	0	0	0	1.22924378926279	1.29771641702801	1.16261638358928
Q0110	BI2	0.289041361844278	0.322169347209582	1.07935690086419	0	1	NA	0	0	0	0	0.44272681434819	0	0	1.47524620667348	1.41157502885465	1.41685271023704	0	0	0	0	0	0	0	1.36567125787494	0	1.32992504807725	0	0	0	0	0	0	0	1.22924378926279	0	0
Q0115	BI3	0.0254818797590534	-0.157516200806454	1.08117466893379	0	1	NA	0.764456392771603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0120	BI4	0.237378823083646	-0.0564769218234843	1.11543070106883	0	1	NA	0	0	0	0	0	0	1.32081011970828	0	0	0	0	0	1.09133482478601	0	0	0.927800667563361	0	1.36567125787494	1.08582277449953	1.32992504807725	0	0	0	0	0	0	0	0	0	0
Q0130	OLI1	0.69095712522429	-0.314119487774856	1.00741979076443	0	1	NA	0	0	0	0.865292106365657	4.4272681434819	0	0	0	0	0	0	0	4.36533929914404	0	1.62663337191524	0	0	0	2.17164554899907	1.32992504807725	3.5573552266604	0	1.15601122282237	0	0	0	0	1.22924378926279	0	0
Q0140	VAR1	0.0528267478836042	-0.0277142107103363	1.08112817534473	0	1	NA	0	0	0	0	0	0.428791213685753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15601122282237	0	0	0	0	0	0	0
Q0142		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0143		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0144		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0160	SCEI	0.178240654464585	-0.159742429507076	1.11807824683084	0	1	NA	0.382228196385801	0	0	0.432646053182828	0.885453628696379	0	0	1.47524620667348	0	0	0	0	0	0	0	0	0	0	2.17164554899907	0	0	0	0	0	0	0	0	0	0	0
Q0182		0.0963217378614594	0.0378893032483854	1.08117932588041	0	1	NA	0	0	0	0.432646053182828	0	0	0	0	0	0	0	0	1.09133482478601	0	0	0	0	1.36567125787494	0	0	0	0	0	0	0	0	0	0	0	0
Q0250	COX2	2.20828593754627	0.0601317326215595	0.599177196443616	0	1	1	1.1466845891574	2.29551335567414	0.389409466251659	2.59587631909697	9.29726310131198	0	0	5.90098482669394	0	4.25055813071113	4.24309546342769	0.977914949349782	8.73067859828807	1.1775565091858	3.25326674383049	0	3.74469590278863	1.36567125787494	0	1.32992504807725	1.7786776133302	1.55993829701077	4.62404489128949	0	1.45621898520681	0	2.44102748795086	1.22924378926279	1.29771641702801	1.16261638358928
Q0255		0.308148299527716	-0.0843946265818413	1.04178390990756	0	1	NA	0	0.382585559279024	1.16822839875498	0.432646053182828	1.32818044304457	0.428791213685753	0	0	0	0	0	0	1.09133482478601	0	0	0	0	0	0	0	0	0	0	0	0	2.08744972591975	0	0	0	2.32523276717856
Q0275	COX3	1.16225170375136	0.612315680816879	0.773198296874836	0	1	1	1.1466845891574	0.765171118558048	0	2.16323026591414	3.98454132913371	0	1.32081011970828	1.47524620667348	0	0	1.4143651544759	0.977914949349782	3.27400447435803	0	0	0	1.24823196759621	1.36567125787494	0	0	0	0.779969148505383	0	0	1.45621898520681	0	3.6615412319263	9.83395031410231	0	0
Q0297		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDN18-1		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDN18-2		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDN25-1		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDN25-2		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDN37-1		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDN37-2		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDN5-1		1.54047542663394	0.196016867096673	0.571309925396376	0	1	1	1.52891278554321	1.5303422371161	5.06232306127157	1.73058421273131	3.98454132913371	2.14395606842876	0	1.47524620667348	2.8231500577093	2.83370542047409	7.07182577237949	1.95582989869956	1.09133482478601	0	3.25326674383049	0	0	0	0	2.65985009615449	0	2.33990744551615	1.15601122282237	1.48602568982844	0	2.08744972591975	0	0	0	0
RDN5-2		0.10822687611072	-0.105128403805871	1.08119359978097	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0.977914949349782	1.09133482478601	1.1775565091858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDN5-3		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDN5-4		0.0470525009618217	-0.0914979683542605	1.08107317843976	0	1	NA	0	0	0	0	0	0	0	0	1.41157502885465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDN5-5		0.761903800402205	0.969117076142999	0.813751570038003	0	1	NA	0	0	0	0	0	0	0	0	1.41157502885465	4.25055813071113	4.24309546342769	0	1.09133482478601	0	0	1.85560133512672	0	1.36567125787494	0	0	0	0	0	0	1.45621898520681	1.04372486295988	1.22051374397543	2.45848757852558	1.29771641702801	1.16261638358928
RDN5-6		0.15085473397198	0.113569121913055	1.0812732763515	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08582277449953	2.65985009615449	0	0.779969148505383	0	0	0	0	0	0	0	0
RDN58-1		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDN58-2		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA170		13.870365078397	1.03019647975361	0.277948218927177	0.108640666488746	0.913487504440038	1	36.6939068530369	32.137186979438	28.8163005026228	83.5006882642859	74.3781048104959	90.9037373013796	1.32081011970828	1.47524620667348	7.05787514427325	8.50111626142226	2.8287303089518	4.88957474674891	3.27400447435803	4.71022603674321	3.25326674383049	4.6390033378168	3.74469590278863	2.73134251574989	1.08582277449953	3.98977514423174	0	6.23975318804307	0	1.48602568982844	1.45621898520681	2.08744972591975	1.22051374397543	1.22924378926279	1.29771641702801	1.16261638358928
RPM1		0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPR1		75.5134655599582	0.881520576391167	0.230186954057334	0	1	1	50.07189372654	37.8759703686234	39.3303560914176	57.1092790201334	216.493412216265	87.4734075918935	23.774582154749	32.4554165468167	45.1704009233488	141.685271023704	74.9613531872226	94.8577500869288	205.17094705977	123.643433464509	95.9713689429994	133.603296129124	113.589109051255	148.858167108369	7.60075942149673	74.4758026923258	33.7948746532738	33.5386733857315	12.7161234510461	54.9829505236522	62.6174163638928	58.4485923257531	42.7179810391401	45.4820202027232	62.2903880173447	54.642970028696
RUF20		36.5939221023777	-0.758485582824588	0.180260820118016	0	1	1	23.3159199795339	35.9630425722282	37.3833087601593	23.3628868718727	17.2663457595794	19.7243958295446	68.6821262248306	32.4554165468167	42.3472508656395	34.0044650456891	42.4309546342769	31.293278379193	51.2927367649424	73.0085035695198	58.5588013889488	58.4514420564917	22.4681754167318	20.4850688681242	46.6903793034799	38.5678263942401	35.573552266604	41.3383648707853	31.2123030162041	20.8043596575981	53.880102452652	50.0987934220741	47.6000360150418	13.5216816818907	15.5725970043362	10.4635474523035
RUF21		6.01208128230169	1.27623741439953	0.337483596882525	0.818521009469041	0.413059750484712	1	4.96896655301542	9.94722454125462	8.5670082575365	16.4405500209475	17.2663457595794	13.7213188379441	3.96243035912484	7.37623103336742	5.6463001154186	11.3348216818963	12.7292863902831	5.86748969609869	1.09133482478601	2.35511301837161	1.62663337191524	4.6390033378168	18.7234795139432	5.46268503149978	2.17164554899907	5.31970019230898	3.5573552266604	3.11987659402153	0	2.97205137965688	1.45621898520681	0	0	6.14621894631394	3.89314925108404	0
RUF22		0.234513225967934	0.348295928444957	1.1035318176534	0	1	NA	0	0	0	0.432646053182828	1.32818044304457	0	0	0	0	0	0	0	0	1.1775565091858	0	0	0	4.09701377362483	0	0	0	0	0	0	0	0	0	0	0	0
RUF23		14.8064808092235	-0.630745030379986	0.222375712557593	0	1	1	22.9336917831481	22.1899624381834	24.1433869076029	17.738488180496	22.1363407174095	16.2940661200586	13.2081011970828	26.5544317201227	25.4083505193837	18.4190852330816	8.48619092685538	15.6466391895965	16.3700223717901	41.2144778215031	26.0261339506439	19.4838140188306	6.24115983798106	9.55969880512461	10.8582277449953	6.64962524038623	16.0080985199718	10.9195680790754	4.62404489128949	11.8882055186275	8.73731391124086	6.26234917775926	8.54359620782802	2.45848757852558	5.19086566811206	0
RUF5-1		0.134430511783157	-0.0998285050004501	1.08149875618643	0	1	NA	0.764456392771603	0.382585559279024	0.389409466251659	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49646393519242	0	0	0	0	0	0	0	0	0	0	0	0	0
RUF5-2		2.31839554130083	-0.810053214736302	0.735682259891187	0	1	1	6.88010753494442	10.3298101005336	30.7633478338811	4.75910658501111	2.21363407174095	3.85912092317177	0	0	0	0	0	0	0	2.35511301837161	0	0	1.24823196759621	0	0	5.31970019230898	0	0.779969148505383	0	0	0	1.04372486295988	0	0	0	0
SCR1		471.535276988814	0.525748410786448	0.364099171571837	0	1	1	304.253644323098	200.474833062208	176.791897678253	442.164266352851	2764.3862287901	505.544840935502	246.991492385448	622.553899216211	407.945183338994	1064.05638538802	538.873123855317	562.301095876125	1993.86872488404	374.462969921085	304.180440548151	237.51697089622	335.774399283381	494.37299535073	56.4627842739757	226.087258173132	234.785444959586	88.9164829296137	90.1688753801451	159.004748811643	318.911957760291	125.246983555185	273.395078650497	370.0023805681	490.536805636589	136.026116879945
snR10		25.8092220320811	-0.6765653146948	0.199061699671588	0	1	1	38.2228196385801	30.6068447423219	35.0468519626493	19.0364263400445	19.9227066456685	15.4364836926871	30.3786327532905	26.5544317201227	39.5241008079302	39.6718758866372	35.3591288618974	44.0061727207402	32.7400447435803	37.6818082939457	45.5457344136268	10.205807343197	8.73762377317348	13.6567125787494	11.9440505194949	34.5780512500084	21.3441313599624	9.3596297820646	21.9642132336251	7.43012844914219	33.4930366597566	33.3991956147161	28.0718161114349	14.7509254711535	18.1680298383922	17.4392457538392
snR11		72.1017851929346	0.229539367161196	0.214231640871249	0	1	1	60.3920550289566	91.8205342269657	51.0126400789674	153.156702826721	170.007096709705	120.919122259382	14.5289113167911	23.6039393067758	21.1736254328198	19.8359379433186	25.4585727805662	26.4037036324441	25.1007009700782	20.0184606561586	79.705035223847	40.8232293727879	24.9646393519242	21.8507401259991	92.2949358324603	292.583510576994	174.310406106359	118.555310572818	150.281458966909	188.725262608212	33.4930366597566	29.2242961628766	34.1743848313121	9.83395031410231	22.0611790894762	26.7401768225534
snR128		76.7798188704175	-0.00141689573083796	0.234810160347631	0	1	1	58.8631422434134	39.4063126057395	36.604489827656	19.9017184464101	96.9571723422535	56.6004402065193	46.2283541897898	91.4652648137561	70.5787514427325	226.696433637927	56.5746061790359	99.7473248336778	104.768143179457	93.0269642256784	84.5849353395927	38.9676280376612	38.6951909954826	64.1865491201224	71.6643031169692	182.199731586583	122.728755319784	89.6964520781191	119.069155950704	115.910003806618	43.6865695562043	72.0170155442315	56.1436322228699	59.0037018846139	31.1451940086723	16.2766293702499
snR13		42.8468090480929	0.577875580408544	0.294971997577453	0	1	1	10.3201613024166	13.7730801340449	9.73523665629148	9.0855671168394	23.9072479748022	3.43032970948602	0	2.95049241334697	0	5.66741084094817	8.48619092685538	4.88957474674891	3.27400447435803	3.53266952755741	6.50653348766098	2.78340200269008	0	0	99.895695253957	335.141112115466	133.400820999765	199.672102017378	176.869717091823	218.44577640478	1.45621898520681	1.04372486295988	0	2.45848757852558	5.19086566811206	3.48784915076783
snR14		4.3882050320635	0.810215205340555	0.534848551207699	0	1	1	8.79124851687343	3.82585559279024	4.28350412876825	10.8161513295707	27.4490624895878	14.5789012653156	2.64162023941656	2.95049241334697	0	0	1.4143651544759	0	6.54800894871606	1.1775565091858	1.62663337191524	1.85560133512672	0	2.73134251574989	0	13.2992504807725	5.3360328399906	6.23975318804307	0	14.8602568982844	0	0	1.22051374397543	0	0	0
snR161		15.5163803734979	0.334085014168888	0.295712603045602	0	1	1	3.82228196385801	6.5039545077434	5.45173252752323	4.32646053182828	25.678155232195	8.57582427371505	2.64162023941656	4.42573862002045	5.6463001154186	11.3348216818963	4.24309546342769	3.91165979739913	8.73067859828807	3.53266952755741	9.75980023149147	2.78340200269008	6.24115983798106	5.46268503149978	32.574683234986	63.8364023077078	71.1471045332079	39.7784265737745	61.2685948095858	56.4689762134806	2.91243797041362	2.08744972591975	2.44102748795086	6.14621894631394	2.59543283405603	1.16261638358928
snR17a		149.232751727594	0.0210963802275821	0.331302687844102	0	1	1	127.281989396472	141.556656933239	83.7230352441067	120.275602784826	649.480236648794	216.110771697619	96.4191387387045	137.197897220634	148.215378029738	270.618867655275	97.5911956588369	81.1669407960319	727.920328132268	137.774111574739	121.997502893643	114.119482110293	106.099717245678	150.223838366244	27.1455693624883	35.9079762980856	58.6963612398966	10.13959893057	40.4603927987831	26.7484624169119	100.47910997927	65.7546663664723	159.887300460782	190.532787335732	176.48943271581	56.9682027958746
snR17b		108.242930546762	-1.48697269760302	0.243622747374033	-1.99888024764524	0.0456213123885965	0.210371903418295	153.655734947092	146.147683644587	127.726304930544	48.8890040096596	222.691587617139	89.1885724466365	114.91048041462	98.8414958471235	114.337577337227	87.8448680346967	39.6022243253251	22.492043835045	469.273974657984	215.492841181002	265.141239622185	35.2564253674077	44.9363508334636	80.5746042146217	68.4068347934706	29.2583510576994	87.1552030531797	7.79969148505383	62.4246060324081	16.3462825881128	138.340803594647	171.17087752542	145.241135533076	59.0037018846139	58.3972387662606	26.7401768225534
snR18		38.4501722028593	-0.770822339131762	0.179022734612935	0	1	1	22.9336917831481	23.7203046752995	24.9222058401062	12.1140894891192	14.1672580591421	12.8637364105726	46.2283541897898	30.9801703401432	46.5819759522035	19.8359379433186	24.0442076260903	29.3374484804935	50.2014019401564	56.5227124409185	50.4256345293726	25.9784186917741	17.475247546347	27.3134251574989	44.5187337544809	98.4144535577162	55.1390060132362	69.4172542169791	60.1125835867634	54.9829505236522	65.5298543343064	57.4048674627933	61.0256871987716	20.8971444174674	12.9771641702801	17.4392457538392
snR189		17.3949694604492	-0.114385241721319	0.318345466831891	0	1	1	17.2002688373611	11.8601523376497	8.17759879128484	6.0570447445596	56.6690322365683	24.4410991800879	11.8872910773745	16.2277082734083	4.23472508656395	21.2527906535557	2.8287303089518	11.7349793921974	26.1920357948642	12.9531216010438	13.013066975322	9.27800667563361	7.48939180557727	13.6567125787494	24.9739238134893	49.2072267788581	44.466940333255	20.27919786114	40.4603927987831	16.3462825881128	11.6497518816545	8.34979890367902	15.8666786716806	6.14621894631394	7.78629850216808	1.16261638358928
snR19		105.767023674943	0.0888379339743727	0.19785907870818	0	1	1	153.655734947092	128.548747917752	117.991068274253	99.9412382852334	237.744299304978	115.773627695153	79.2486071824968	75.2375565403477	104.456552135244	198.359379433186	149.922706374445	136.908092908969	271.742371371716	93.0269642256784	95.9713689429994	89.996664753646	83.6315418289462	131.104440755995	22.8022782644902	71.8159525961713	78.2618149865287	22.6191053066561	46.2404489128949	53.4969248338238	96.1104530236494	67.842116092392	97.6410995180346	81.1300900913441	109.008179030353	62.781284713821
snR190		72.5545860825302	-0.530057184030104	0.393363230340993	0	1	1	132.250955949487	113.245325546591	90.3429961703849	74.8477672006293	532.157630846524	197.243958295446	17.1705315562076	63.4355868869598	18.3504753751104	39.6718758866372	8.48619092685538	18.5803840376459	343.770469807593	56.5227124409185	52.0522679012878	43.606631375478	28.7093352547129	34.1417814468736	14.1156960684939	14.6291755288497	40.9095851065946	2.33990744551615	19.6521907879803	4.45807706948531	43.6865695562043	12.5246983555185	63.4667146867225	49.1697515705116	16.8703134213642	30.2280259733212
snR191		26.0795009161957	-0.571114933773677	0.286350752291268	0	1	1	35.1649940674937	23.3377191160205	21.4175206438413	12.546735542302	63.7526612661393	26.1562640348309	29.0578226335822	28.0296779267962	22.5852004616744	34.0044650456891	11.3149212358072	6.84540464544847	74.2107680854486	38.8593648031315	26.0261339506439	10.205807343197	13.7305516435583	27.3134251574989	15.2015188429935	23.9386508653904	26.680164199953	9.3596297820646	31.2123030162041	19.3183339677697	18.9308468076885	27.1368464369568	50.0410635029927	35.6480698886209	16.8703134213642	3.48784915076783
snR24		25.8805483873353	-2.20550381325349	0.235854974076826	-5.11120792754966	3.20105425670375e-07	2.1491878279509e-06	44.3384707807529	59.6833472475277	38.5515371589143	6.92233685092526	5.31272177217827	3.85912092317177	19.8121517956242	39.8316475801841	33.8778006925116	2.83370542047409	2.8287303089518	10.7570644428476	37.1053840427243	25.9062432020877	48.7990011574573	7.42240534050689	4.99292787038485	16.3880550944993	55.3769614994762	37.2379013461629	49.8029731732456	14.8194138216023	53.1765162498292	25.2624367270834	46.5990075266179	33.3991956147161	35.3948985752875	3.68773136778837	7.78629850216808	4.65046553435711
