BLCA	BRCA	CESC	CHOL	COAD	COADREAD	HNSC	KICH	KIRC	KIRP	LIHC	LUAD	LUSC	PAAD	PCPG	PRAD	READ	SARC	STAD	STES	THCA	THYM	UCEC
KRT9	2.84068388946375	-0.953342344932825	3.6301662139683	0.304765553636787	-2.37284637421445	-2.73931073619974	1.27368091829634	0.159375733878934	0.0108855423896206	0.555656016288396	-0.117238087288762	0.0204692648852329	7.31603891153527	0.180199289449905	5.8147856641744	-2.11067196161489	-3.19695094689863	0.562363873431605	0.903387396650686	1.36596530841149	0.0672257567724498	0.0521283059386727	-0.0128196949930784
LAG3	-0.153736321843311	1.17402132906614	-0.0315539580222294	-1.23777272935211	-0.951076334464663	-0.935459243717884	0.987614808610862	-0.335323282686647	3.24994154736775	0.965163264920767	-1.42740206457252	0.889502744748847	0.400096003647908	-1.52638450852672	2.85275808135807	-0.867836137118285	-0.773696304157433	3.93183400736876	0.492282104984092	0.690885444072549	-0.427823645958733	-1.31968574168428	-1.43441487215846
LAMA5	-0.119985217849102	-0.117445059606423	0.312391466164653	2.44222902825162	0.129812633017376	0.217161003104662	0.870963708725798	0.787196205111011	0.416180380836155	0.785077365547673	0.712780282768496	-0.303643481510679	0.44501306993667	0.93245177628751	0.934318333129262	-0.0561755223022329	0.619012421245878	-1.03177025790165	0.405781585000633	0.446425712662906	0.584640102006054	-0.0738237455166033	0.914844068464473
LBP	1.92161271342282	-0.37362991641111	2.57987722161702	-4.15951481186249	0.786588056763707	1.03129540808418	-0.819113345316452	-6.76834508924265	3.35910162492715	-3.12564015870544	-0.598202443637591	3.19936214129534	0.812484737338858	-1.81313483796028	-2.07087671410862	-0.474995341097506	1.88917996967059	-0.520986855545189	3.0772296642399	3.22112791595152	0.0412996574154288	-1.95983735517671	0.0396313084792008
LCK	-0.667940844346967	0.377327703043567	1.44367759743121	-0.308864493598926	0.039244481703983	0.234998582314555	0.0422318470842491	-1.36203487484046	1.51463436076611	0.241332607747756	-0.582022569027771	0.226865526796169	-0.629191309565975	-0.527267527685852	2.17578745259097	0.212186863098894	0.955670945421353	1.90955759129873	1.12538939865998	1.23456022873865	-0.326669865841843	0.876974408432852	-0.319138431398115
LCT	1.24778355767437	0.27066039341384	0.53754639612429	0.397054832908671	-0.180611171237292	0.032898598273958	1.193634036438	-0.41284463746085	0.491077230804114	0.133068340194717	0.239740350150108	2.33009108084957	1.92192997432261	-0.305189789592033	1.83826255143531	0.907753064401286	1.0409495016228	-0.356128952258511	-3.68345499132721	-2.23787597028904	-0.180824138071329	0.792475690393469	-0.309891809259697
LDHAL6B	-0.554555719415078	-0.810693054733342	0.0901726985621813	-0.343897524903989	-1.42503603706285	-1.46005133060686	0.574251978321039	-1.29324613359715	-0.153203349513732	-0.327773237752646	-0.614879148167001	0.347080392546698	0.0371706724190401	0.508333887616616	0.225507669934369	-0.345381084330745	-1.31291574578722	0.248055451623794	1.11828234434241	1.1058838594526	-0.312441183750025	0.041544536199703	-0.178156097831683
LDHC	0.239139292286613	0.742405002327882	6.51595242891961	-2.39898271853293	0.009408441208305	-0.143703431504137	0.0514708079401785	-1.72508200858027	-1.7359694352749	-3.380316990977	0.174240853102716	0.884675205019656	1.72435713960285	0.703455621352075	-1.03984554057721	0.461773606063615	-0.855832577493612	-0.928738371779342	0.32045980108542	0.4517311969768	-0.386668185417928	0.0175877418369329	0.497001186148181
LDLRAD2	-1.44993574421612	-0.824182678947008	-0.843228984162468	0.268672299887585	-0.108444014373239	-0.0959284411656395	0.552113492798291	0.267923467466863	1.37106668760166	-0.463355797367372	0.036006684205966	-0.100887577265547	-0.471061927703021	0.156465776983556	-0.695820197645937	-0.366034725348834	-0.0172191499909413	-1.2352738565573	0.0664282425430228	-0.080566526891102	0.552046780224518	-2.24659107244263	-0.0901966149116096
LEKR1	0.383364824657766	0.0951491685315885	-1.27998103721692	-0.135082188962913	0.0525607836326722	-0.0387930518233887	-0.114291211752475	-1.78976749532219	-0.998037486417896	-0.658661105189516	0.0263433051922563	-0.494770761639985	0.137588865848188	0.396037543264109	-0.885054083259329	0.0859502711256215	-0.380320547264981	-0.392255569496515	0.283805897565056	0.279254033464951	-0.82723352178442	0.308083252065361	-0.624846127877172
LGALS4	-3.06141683374448	-1.83648767851838	0.859706424508125	-0.576350026139383	-2.0338786564637	-2.03654447219571	0.729238882592973	-5.65089389369995	3.38440779676146	-1.53460248409855	0.804418937748902	0.317186313632992	-3.49202786380164	1.81843740511052	0.721127059931759	-2.10565800102206	-1.95745013871002	-1.2910019212459	0.391675206730561	0.73448868930984	-0.239519738013147	-1.02765931190485	-1.99467348406241
LGALS9	0.556543155096513	0.655621472351139	2.14148303687215	2.17787060955293	-0.833078926637785	-0.804803805900466	-0.272631492642641	0.490595529656014	2.23688696925326	1.80329706498279	-0.0418631566958884	-0.385365941212768	-0.973227953090205	-0.862595488946052	0.334093046815025	-0.462519801079443	-0.616052659423295	0.788589597421626	0.890564863192549	0.69282198497759	0.905688577050174	0.497777441316193	1.05593879953706
LILRA6	0.0898770486204682	-0.0125817988512453	0.273428897206488	-0.868270039586773	0.302118484699206	0.200161961437571	0.990632024851611	0.763339024306138	2.9397776782985	2.52340989275387	-1.27207008780645	-1.4009145722517	-2.14329298899803	-1.72818107255778	-1.68447580465366	0.370799919735928	-0.468285696588659	0.232370002410637	0.724417868758841	0.705846431930549	0.905333065349444	-1.19588977231294	-0.309197075019151
LILRB3	-0.351055041237783	0.193533129269928	1.04710836770888	-0.0316136195142641	0.47136778481357	0.380758962878849	0.790002691014671	0.507836756783	2.65687438792461	2.20582075442318	-0.858585395398296	-1.29986104303957	-1.98869759949349	-1.6455125254707	-0.285938384995912	0.524572082840876	-0.105868018133926	0.425666567385441	0.517058529801209	0.551204804516432	0.992666321812078	-1.16032012135266	0.448052035928558
LILRB5	-2.08058083548145	-2.69932842697476	-1.53034142476847	-3.66435279712884	-2.29853027711375	-2.44876349502262	-0.211317106462529	0.0762653404361248	1.49276568919844	0.611368258703486	-2.27719447033093	-0.598775902748409	-1.79520358928436	-2.23557571360818	-3.08815693565965	0.322839283159259	-2.98891850596177	-0.449057154792054	-1.11700284814617	-1.31401145390599	-0.00551881504206232	-1.70145799497913	-1.95081851175086
LIPE	-0.686090818129117	-4.40667534480964	0.435195272311809	-0.0123182606041711	0.327714126370158	0.223976426691882	-1.60665012618442	-0.245416024944736	-0.497557507316796	-1.01399492914171	0.739189678907661	-0.154917129387436	-0.0217667173334087	-0.671392954671359	-1.92790780404516	-1.08220533415311	-0.241741247797313	-0.386673426625466	-0.344344090035476	-0.167671181225642	0.445099724772057	-2.62354519244277	-1.38423794588761
LPA	-1.51711691473137	-0.34442353107865	2.55008762516086	-8.16232460161629	-0.537254994231174	-0.321769035660797	-0.189394167021551	-5.53431715036914	-2.7377908550431	-4.30211875323206	-3.67151415831184	-2.48730189068741	1.16699528303871	-0.535015300193741	-4.01079773445888	-1.03451266160503	0.564597819760462	-0.685748174539445	0.65900342365131	0.839509968809193	-1.84463798889665	-1.54189555957989	-2.76026725136832
LRFN1	1.44251943306671	1.02816017073008	-1.89320235546334	1.68310017787416	-0.868745736660407	-0.899029592083014	0.808890909772226	-0.238195689927463	0.902194386743695	0.316496853969974	0.54220775725594	0.100138171511278	1.35566491351383	-0.521971770950676	2.03396225294401	1.47843620925095	-0.906255914726572	0.968551960510087	-0.027773534514307	0.308499048513692	-0.957943752399198	0.118522954525897	0.287712278225556
LRP1	-1.07628872926545	-1.4432868404947	-1.46154961214988	-2.57536475944481	-0.455155088590116	-0.294098456571277	0.620486770876263	-0.628270996356291	1.1802055718191	0.707045117244782	-0.53692299244255	-0.716023390203856	-0.806702452169832	0.83086265707274	0.35051235079206	0.210327129790348	0.464359724815514	2.00864074034864	-0.177724551618969	-0.181323983062127	-0.212580488235979	-3.05286837776362	-1.59595754829441
LRRC32	-1.27805549942097	-0.357265656463248	-3.0434238748641	-0.0933142171128437	0.599721388955687	0.58570168328105	0.3252799964869	-1.75761278446287	0.0251086159639048	-1.90072068369026	-0.0794951683493445	-2.0456260768934	-2.65636227879671	-0.195251694348447	-0.495913114622822	0.0536230283964024	0.542392028375141	-0.300612313741081	0.708262977451395	0.409726155521108	0.217271582780093	-2.66549761438165	-1.9309261611399
LRRC43	1.80001476798705	-0.1629089270894	-2.42032304640078	0.688203197379478	2.01541829302947	1.85780430288435	-0.145420668995506	-1.56365350593781	-2.65121776792217	-0.181390985712842	-0.444691600092379	-1.3368739834927	-1.69110713763435	0.016413667271149	0.797559093240191	-1.21871754552391	1.05221600589863	-1.40119468386274	-0.169753969714552	0.212564895084776	-0.383516498411253	-0.0644118523410141	-1.76992816251377
LRRIQ4	2.86789258629015	0.909764225829881	-0.71282973784383	-0.832173006750588	1.21259090178083	1.0810454420679	0.922781608160255	0.11302387579406	-0.442660880994685	0.426254107154786	-0.0298366173887088	1.42561236454986	0.983070085662536	-0.450242060663134	0.649293109719296	-0.622214302302429	0.303863318611422	-0.789696647598852	2.0710052335973	1.78306972043031	-0.947266839122622	-0.0723606840052333	0.694185055041841
LTA	-0.640152193191017	1.3765931260568	2.31308955397392	1.08685992320885	-0.289761787186851	-0.319970598690258	0.403985997137079	0.168540261715418	2.85041759114797	0.755452339442641	0.453863382596676	1.13988177678365	0.103378241868353	-1.69877028684489	2.24681233044207	0.124953995759752	-0.367874346942111	1.11076064099472	1.26392852431332	1.39154278596415	-0.184541735106181	-0.155249438236943	0.0768055007319504
LYL1	-0.850443006214856	-0.439181757493536	-1.13100112011241	0.215697833416283	-0.810907047635157	-0.927688513884339	0.0986119475727882	-0.679339162681205	0.889946790936797	-0.0776423918646217	0.0834044320225693	-0.98671021479377	-1.7980970795431	-1.71156724494157	1.02640335268547	-0.510471768227944	-1.40617474144306	-0.0765590067998728	0.230289774111293	0.207179878089655	0.301781730512766	-0.612577147981182	-1.83919491908314
MAFA	0.150391023693773	-0.259955587987524	1.07008920529075	0.759381162240773	-1.85132521016825	-1.92230129941365	-0.552229738900889	2.60453373120782	-2.98831973914889	-0.710655872883531	0.961216676291386	0.539366088803477	1.83539064949305	0.729621504017622	0.0127061230712122	-0.745389029634982	-0.83741345793329	0.0937525243221925	0.469374959710333	0.336274123763632	-2.0024701808185	0.25582962368174	1.99496614098151
MAFB	0.127877305376243	-0.0407178334513828	0.754143181976114	-2.4129959780041	-0.443853743363139	-0.548130040044287	0.0707541073945833	0.89874314465104	0.816707765746866	0.293901194941299	-0.680074829428022	-0.263833477975991	-0.0498608701288408	-0.552152472939485	-0.238598600823507	-0.025970658019485	-0.954081459975444	0.596965088506548	-0.160936175316356	-0.215584172510789	-1.86603622365252	-0.601569948993068	0.28418266052722
MAMSTR	-0.495807275713061	0.0848906747129144	-1.43647304018695	1.42021272258667	0.220318932113674	0.0213957802965355	-0.575578219659017	1.29595756703563	-0.681067447597924	-0.405267909199083	1.81589612731006	0.482588705792758	1.2581359991116	0.203750400055142	-4.20567512903547	-1.28701087307871	-0.816783226620615	0.394954315074857	-0.420722016221487	-0.152899612552742	0.0551597643869523	-0.404622400156098	-1.84237540377176
MAP6	-1.20092600148172	-1.08415819808432	-3.33662749612436	0.335479436645943	-2.09985933850141	-2.32495738705934	-1.06789166729373	-1.88196237173078	-3.02138439206015	-2.67868552016648	0.244810191170108	-1.46299320450921	-2.32732191004096	0.423988953612791	2.00578296979472	-0.479167745080174	-3.06900309007706	-1.85159433355816	-2.10753200340964	-2.3308452108511	-0.729837252507816	-1.89870685737568	-2.17397390735968
MARCH10	1.40734487770221	2.00369376433009	1.88026956446257	3.48937428709625	-0.35816124473844	-0.434233420043278	-0.0460337089961363	1.47085052940445	-4.50128947237497	-3.57565033806483	0.0879707756094695	-1.99012321725448	-2.78412975023849	0.186706547033064	1.47251563444436	0.433075439181239	-0.259987926613548	-1.53847306156073	-0.174696164113831	0.229424231116444	2.93553451524615	0.0197935870580479	-2.26310320882899
MARCH9	0.557241744998798	0.656280027186888	1.14977914547387	1.10696160150356	0.794876291189267	0.830681568096515	0.0388548479802899	0.375625797814997	0.140009897563283	0.923061217862551	-0.0245370584161748	0.344128012432981	0.0914649341853861	0.253744474003884	0.531055487474458	0.303137454708506	1.01861989192264	0.772719945279607	0.254697186132009	0.203610253047421	0.17169309909839	0.318126516814707	1.07804582479694
MARVELD3	1.3562182131635	0.625194754320074	3.07446026251105	0.837794619994702	-1.01836313907193	-1.01819495809808	0.764235273010633	-0.438534888652727	-1.60113396958828	-0.247261994014515	-0.303433782357091	1.19132084209057	1.48052689110236	0.759563018942962	1.76669599719817	0.870343275072478	-0.961447218956752	-2.88895289566856	1.58101731487209	1.81817507765117	0.56309019749173	0.0823603843443335	2.01069616659976
MEIS2	-1.38333983155567	-1.83549140482888	-2.61109076648458	1.19058035245126	-1.73736140862012	-1.99723966863029	-0.803563833722554	-2.54408215832504	-0.897085749641277	-1.72944336552798	0.0571969337976185	-0.883770881120253	-0.345961381842293	0.350551245259795	-1.41427368753377	-1.18303878096022	-2.95910608236536	-1.15054740097408	-1.15735438075291	-1.00180145540056	-0.710415076384935	-0.389458687477858	-3.29301597097815
MEP1B	0.0966859947871213	0.00497250600461958	-0.0670529872449368	-8.58780583861056	-3.85642750544345	-3.82729409779981	0.355908958131067	1.08031086782057	0.0559746963156252	-0.73473992753328	-2.38884801245128	1.43550408003162	0.230283658748875	1.16560677426119	0.329802036725691	-0.491900955283663	-2.77275077255304	0.717305301194879	-3.15163530999622	-3.27779837395063	-0.486030476875345	-0.0317264491982219	-0.338610943352925
MEX3B	0.645405110588588	0.0502175804338787	-2.6468970674063	2.19949850410491	0.44788429945394	0.190217490894707	0.816591630624132	-0.0331328430671998	0.922421814923134	1.1125039440168	0.72639732331588	0.898368994709644	1.68783300171341	-0.361471148978713	2.74754974415756	0.219839124117157	-0.877528104121026	2.17032703039806	0.430457929191601	0.537335069941937	0.279222581890348	0.0224553748360362	0.0721672467991678
MGAT3	0.237764107316679	-2.16229134085693	0.113028040529024	2.02694020407786	-0.319608248392178	-0.321772349093336	-0.802689235959957	-2.13837711186701	0.767937515021686	-2.11171192212216	1.32088288987911	-3.65224210355209	-2.22107084323561	1.48151836805528	1.13157320255999	-0.857396750378753	-0.308556410809797	-0.353612510174476	0.607327790496768	0.752810348903626	3.26259300568285	-1.09938702085343	-0.741543316537902
MIB2	-0.441181554703102	-0.40721178765338	-0.893668235201497	-0.923064923774379	-0.0499883235965555	0.0346346093441242	-0.0154029270902961	0.0307288016055365	0.0747627824209023	-0.196987173637309	-0.205966532076646	-0.273508616012014	0.108015433058873	0.4297742544875	-0.626095038647076	-0.00537059943895888	0.44590927712688	-0.140190506479273	0.465535829015594	0.266950418244334	0.101615584447642	-0.392937035100758	-0.737409429875956
MIIP	1.01790093943735	0.217194303163228	0.362065137207192	-0.188671978475629	0.603778960509654	0.600614685816451	0.484586238788924	-0.434268290954937	0.129465675678033	0.268381464487739	0.345997403952345	-0.0171218680706801	0.00947168542985182	-0.319464457669356	-0.743381610005573	0.177268955733835	0.620178290965597	0.432082860106296	0.634763606220664	0.601063495477091	0.830664673764876	0.0734687445362869	0.376085104265028
MMP25	-0.0531982650156749	0.466761783276638	0.772273162943853	-0.089292860602374	-0.836977724047755	-0.813519397981176	0.257093592876071	0.348549318111228	1.48736862456454	0.402155314667906	-0.670597946774005	-0.748093432454849	-1.4777563191474	-1.47282301431069	2.41116925492764	0.240978549245937	-0.623908601015481	0.291528829106697	0.470892798072283	0.723143591787364	-0.0495309976513304	-0.730545127433617	-0.619044389243025
MOBP	-0.864441178571794	-0.236130185540611	-2.72065160044467	-0.535325154651938	-3.23770373713456	-3.13090218510236	0.543813265510615	-0.417879423007619	-0.0770612163503586	1.36803075829313	-0.0816217896814936	-1.43329750117181	-0.482994688829825	0.348064232321853	2.16604786898299	0.0432904572101633	-2.12669184021689	-0.103083173428893	-0.457317681568091	-0.295946717301009	-0.273491584436286	0.5048156134384	-2.20822251388704
MRC1	-1.21523075729374	-2.15399712105857	-1.25998490094647	-3.85678890407483	-1.14160649415042	-1.33037372917173	0.92644998890968	-0.98745812445258	0.365446968291553	-1.59570829953187	-1.90845682896362	-2.24194158194233	-3.81854840635499	-1.17157746082781	-2.67684572403138	-0.298893843251254	-2.19909572766303	0.447091978872525	-0.532262042125875	-0.595852543292527	0.401730070184031	-1.18552623411793	-2.67473999242059
MTNR1A	0.431654001759423	-0.417896133972834	-0.682634053213126	1.433016756863	-1.51571691203793	-1.37117791592338	-0.550827397753625	-6.09657812374431	-2.8409293057168	-1.80360515565253	0.167708395715302	3.36493244595351	2.316001679555	-0.68893711458865	NA	0.0337896954500532	-0.573936580793931	-0.956137978409537	-0.342402249686158	0.37443544870463	1.26281128026023	NA	-0.498827670604405
MUC16	4.6811122259485	0.156292242416547	2.69021033478777	7.58382194531071	0.938959482493887	1.18845263038193	-0.547846010301012	-0.0522818377400001	1.97612846036061	1.97553025132149	0.559891913259275	2.89575200481743	-0.397183750219624	2.4800845416925	-0.0318091354117071	-0.296574631395057	1.32033173314965	0.416000435374977	3.47825591434739	3.57323506908053	0.564613323599388	-2.19008831482448	2.3739823615937
MUC20	0.370958664818928	-0.218666609306294	2.48847112005391	1.90656946913882	-0.31694217244257	-0.24210328660295	-1.99096853292577	3.01546506854132	-1.77914860320312	-3.4627892302087	0.0752050911291918	1.6168909561015	0.982867718243326	1.33661501812382	0.0128451001579146	-0.86425132362429	0.125375177619349	-3.40134585755706	0.649568858917217	0.660347141365368	1.14837657131474	-1.07694071860105	0.911706821276703
MYH3	-3.20723832015669	-1.97600776453031	-2.16153537318711	-0.410092976519456	-1.24094530625746	-1.07174497447313	-0.33901899693301	-2.0647860535846	0.468572300262571	0.457361902123372	-0.221097585635946	-0.681954185192148	-0.327673382511219	-0.891273515811212	-0.8528593605003	-1.9504252812767	-0.288940741824833	-2.34042808388172	-0.304262614833291	-0.350735327640058	-1.00205295381016	-0.410359462793128	-1.44751283786067
MYLIP	-0.362775848278337	-0.40769403723656	-1.43137126543689	1.64397043458401	-0.144813342980666	-0.0706955299181978	-0.711752224912133	-0.509973086333568	0.162253590255591	-0.431565054059191	0.369311061338769	-0.752648392901316	-0.873553931596262	-0.545079542624361	0.281827128054752	0.12085714399824	0.284598687913921	0.539880349058217	0.0125851017474137	-0.20632991967931	-0.140018445098822	-0.239436965489236	-0.465841915787519
MYO1A	0.172722867346527	-0.0398924209665579	2.49284863292418	1.06440591676446	-1.92637579925817	-1.8295964460025	-0.765543403432362	0.517987856781557	2.52786877552193	2.86917499582864	2.33940388923585	-1.42925819863348	-2.17496051232328	2.97859460512764	0.362674328043867	-0.9122302033889	-1.28003725357678	-0.491210922649036	-0.972063596958126	-0.589242009866673	2.19666494660286	0.675848654396871	-0.418325613588114
MYOZ3	-2.50730352814361	-0.586583934323873	-2.59036555897234	1.21943702981295	-0.908926997799381	-1.1141658182333	-3.4100956786378	-2.15142607831792	-0.144999534326717	-1.1977726333688	0.0858821668595717	-1.7185953516323	-1.83079518187091	0.23522147554841	1.27795221211135	-1.03471201338791	-1.88386485666558	0.666130907424152	-0.647479222925302	-0.68629904584996	-1.31341867826164	-0.119524514114628	-2.29956487217033
N4BP2L1	-0.967796760316044	-1.5453916686541	-1.210533920896	-3.14518550684013	-0.26657516445617	-0.517764868979849	-1.25877093037443	-0.521073900721764	1.24859053114044	0.261728771982614	-1.85171739926876	-1.54808357870958	-1.82246044180359	-0.726144777679555	1.13632152651363	-0.622941676609406	-1.58766182282931	-0.654147355825984	-0.785072712312805	-0.610797980999422	0.363578530369773	0.234216982106898	-2.50875482984998
NACA2	-0.405887044450551	-0.474928709826978	0.0468447922848076	0.0876393896232328	0.425713753056878	0.447929579468445	-0.437142000422762	0.757877648760366	0.544479435400913	0.615290039447716	-0.07098519252893	0.160683368294634	0.339138341232138	-0.258174583242468	-1.14933677772576	0.223953467662457	0.580961452959985	-0.388395663612477	-0.684970330614834	-0.459801605911337	0.32160126199712	0.740373265761265	-0.311213522110487
NAT8B	-0.137361759372595	1.20570045893306	-0.994858528935816	-1.20412126237242	-2.18693122520384	-1.71048326015888	-0.0071410871214988	-5.93437338768478	-0.783887162428083	-2.26851150314392	1.15728425417695	-0.85096780821401	-1.03757029954089	-0.0297660460262561	-0.958582949826577	0.00382958452227029	0.0312390678841619	-2.6757165461497	-1.31558701167399	-1.31426982259852	0.635758072866483	0.348673640798181	-3.08293382740756
NBPF7	0.465713028129315	-0.236644802939987	-0.521004145740468	-0.77733806654337	0.730598600563035	0.58057640989655	-0.0694332743063295	0.613582903654276	0.915671132942114	0.648929552210216	-0.259190930228055	0.0561433338380006	0.467952363801724	0.802388259569255	0.320373570824219	0.711946185989236	-0.239324562546113	0.67570289682238	0.339954257862213	0.823171428086499	0.151437837300125	-0.174391572273721	0.0305458967520459
NEFM	-1.62269406096754	-0.37205353555718	-4.71605859819165	1.3022746009882	-3.50552728876482	-3.573934447746	2.1733913719173	-7.21611536468855	-1.70914362339148	1.23096484536503	1.34814036347074	0.641335591005633	1.71955463996782	0.115472577356928	4.26343053865169	-2.45587048490114	-3.54294854437547	4.12315724399118	-3.59580093315039	-3.31323283402383	0.0214293309531635	0.780309096764652	-3.29508029142531
NFE2	-0.165760914446568	0.518461095677724	2.22077531792319	0.788241273813821	0.555884232926129	1.11818142290729	0.66882286209326	-0.73773341255324	0.438744158418631	0.945230176741788	-1.09783392008714	-0.582549114358681	-2.98671331824061	0.766846126828694	1.45487903541637	-0.542890901421505	2.92671812684533	-0.236669175265733	0.288500716219877	0.364381301325571	-0.316050958437229	0.20391002712156	2.85127689795988
NFKBIA	-0.987042970136264	-0.346247692703618	-0.371492153551815	-0.903080880880794	-0.655797568249355	-0.597280081354217	0.0635175117182459	-0.754880973943371	0.44694703333493	-0.395095898396701	-0.61676863666534	-0.998743649876022	-1.40051135456685	-0.623800960010356	-2.073353289667	-0.379489753455873	-0.275848086049117	-0.649194440516334	-0.622586527071848	-0.480443397071171	-0.573478536119454	-0.056758836479776	-1.0456844129373
NFKBIZ	-1.57847018473759	-1.09547818615342	-1.85945496297856	-0.133959843297253	-0.365253537017478	-0.118788520833518	-1.3444000580051	-2.1169572053265	-0.153046466622588	0.831977297157238	-1.36709517899183	-1.46394939865781	-1.76741472576748	-0.329657713823883	0.901104999681122	-0.138837535916004	0.89946530790038	-0.455108033697246	-0.890251682384844	-0.376927800667826	-0.0528770145083244	-2.39097475833882	-1.38263529923305
NHLH1	0.111188582124522	0.328629166243597	0.675002888653962	1.91565797231444	0.266055193094112	0.326789200227599	-0.220259783892533	0.139080510746408	1.24768923733809	0.566653100909386	0.407300251043229	0.0794369235313024	-0.0152477841181448	0.666041473140052	2.70919339566949	0.759635320653082	0.524610765983346	0.425133377329183	0.137544484928621	0.420017105342995	-0.223683844620644	-0.78652636267875	1.4427976885751
NLRC4	-0.126175355985658	-0.0330505586768763	0.615272797418234	-0.804880612676051	-0.403524665264739	-0.520276014867683	0.3391719689259	0.174404797408851	2.30979132395069	0.731462656862998	-1.08524498833122	-2.17612131716971	-3.07455259411558	-2.23484443351279	-0.972806442075717	0.0370914350464181	-0.958744018176752	0.403401651097282	0.596862426780638	0.547378923929532	0.729654055994188	-0.353568328964355	0.303745077706833
NLRP5	1.3500338127907	-0.462934765172627	NA	0.348636971266931	-0.00408045796735242	-0.0157063520998456	0.159392566110872	1.65741647477593	-0.177876060171636	0.690443274917748	0.0405914517084057	1.05315527937876	0.49930571658667	NA	0.88707842734948	0.48573725160235	NA	NA	0.182240177539966	0.116149659974895	-0.0138771240872604	NA	1.32482242440605
NLRP9	0.39907027385995	-0.866343919934733	-1.66480209800862	1.214558945609	-1.20360805372921	-1.07507841863504	-0.274654833595303	-0.75505816675083	-0.548759094446324	-0.88134963664777	-0.0842835011759203	-0.571535525976093	-0.672591896033219	-1.33758228641121	0.351568311640365	-1.40317801600946	-0.432199393230087	-1.42423927609872	0.597060950639177	0.037795997862296	-1.21081735621619	-0.294410056429836	-0.689602083358062
NOTCH1	-0.292826635052697	-0.610756974067488	0.359570574469069	0.869564710988959	0.192911272637014	0.435555036410759	-0.0348922844797157	-0.25474853832124	0.527988222056591	-0.599432205738329	-0.0743408506093896	-0.96251828066672	-0.0346791684212604	-0.431477612758039	1.33049087955615	-0.691321069847361	1.47613231798901	1.34906195040146	0.474337337085435	0.563257178324305	0.186936041930864	0.0200854444355186	0.185297457410352
NPAS4	-3.23268449059464	-2.82620630822672	-5.48276503245551	-0.959724914478974	-2.82750391825606	-2.95069978912171	-0.72491733569305	-3.62613834777695	-0.918244118575389	-2.31149291343247	-1.50728477956961	-0.977868535052531	-0.864379891627124	-0.385340214954687	4.5664350614135	-1.36368282107114	-2.95076925447341	-1.09264802230563	-3.40609561387067	-3.49791841376985	-1.00024237012279	-0.0733246875331351	-4.43643243005286
NPC1L1	-1.17628998173574	-0.316000691245907	-1.0213270080627	-1.92064638697383	2.87551921234939	2.94665999339397	-1.26430213140273	-2.89388563703294	-0.0807467215224386	-0.349990717414146	-1.03115670531932	2.21162075915632	0.395624400976444	0.941144673063912	1.0001039680311	-0.15112793967908	2.54099744585009	-4.29108936747012	-0.697975825630116	-0.118857236788779	0.382574190966891	-0.985469063760144	-0.118687354974611
NPTX2	-0.512680995955301	1.81460437007052	-0.220772877619834	1.72167246126061	2.09132290054558	1.73321678774446	0.692170187024403	1.49328629368766	7.87295261333417	1.67593539451527	-0.184572008197047	2.72606619611238	2.39439555905068	-0.0413577978366446	1.21384278753585	-0.207049561792557	-0.868708518703899	5.75461445698668	-1.45100085614236	-1.24400898654219	2.3681393898195	0.163532251358074	1.51042515958934
NR4A1	-3.72493667312589	-2.22808035198135	-1.67111900207303	-1.09621213394469	-0.128445859688866	-0.0926519288509333	-1.31533243259635	-0.634018905162008	-1.37503127531169	-3.45555292659408	-2.18025311964023	-2.22338307599743	-2.99215896636568	-0.142984575289821	-1.55369930769022	-0.357846601233335	0.149492807528731	-1.39816785907596	-0.840834141854027	-0.760845246965019	-1.55859983944538	-2.20581819187018	-2.80456435321591
NR4A2	-2.97864097330023	-0.765603821591216	-0.680209738173717	-0.892581908048812	-0.0444093230971913	0.0788277223211977	-1.17559948968353	-0.731939424993888	-1.40910256971197	-3.07197565162104	-2.07128689514878	-1.12244636083124	-2.08695042440732	0.919010992843004	-1.11482143545273	-0.622847950426538	0.553399445995069	1.17269753183987	-0.559926991337175	-0.44347384793149	-0.705521406282692	-2.56644885417543	-2.21404041107346
NR4A3	-3.82901104406495	-1.98574030457173	-2.67084782226828	-2.2447286841388	-1.52461041751797	-1.26913867657526	-1.07004065171694	-1.46000564942281	-1.49842425868534	-3.61990989274472	-2.41987335852818	-2.26538642698464	-3.04155330196164	-0.863762732805381	-1.52059691529555	-1.25842061194083	-0.158316402050662	-1.89390647045083	-1.5672313338576	-1.546066797053	-2.26942989482117	-0.976440763848864	-3.08432596485361
NRARP	-0.118506037409119	0.435691075148965	1.12134329559777	2.70254979183562	-1.13714859135529	-1.02547700544804	0.428552534082347	0.160475179039589	1.43021054280055	-1.18438533996255	0.837520777586499	-0.297804482491332	2.0069997438798	0.450736293270993	1.92907675329706	0.131831631167211	-0.461434201049883	0.93008859831106	0.820267038289931	1.0106271628773	0.864794724297964	-0.186069241133168	0.177273834037365
NRXN2	-2.22337324142451	-0.564652564078445	-3.85789933967798	-0.640425408500437	-1.45583111430617	-1.78908887863253	0.68567617167113	-3.20344407348	1.27944832589005	0.86472124986703	0.0830134590175074	0.393776054143005	0.65988674919188	-0.368229916660171	2.314521423345	-0.336829163992023	-3.15669573459294	-0.0921413093954925	-0.893853263469972	-0.808167633207111	-1.00659980500395	-1.66988553216685	-2.29921923445125
